work_order_id,case_id,created_datetime,completed_datetime,campus_key,team_key,category,contractor_name,response_business_hours,completion_business_hours,on_time_flag,rework_flag,contractor_cost_aud,synthetic_label
WO-01373,CASE-011614,2025-12-01 16:57:00,2025-12-03 06:32:44,2,9,Cleanliness,CampusWorks Services,6.15,25.06,1,0,594.14,Synthetic demonstration data — not actual University of Sydney results
WO-01374,CASE-007817,2025-05-15 10:06:00,2025-05-17 10:45:08,1,10,Accessibility,Metro Building Care,7.18,32.43,1,0,380.77,Synthetic demonstration data — not actual University of Sydney results
WO-01375,CASE-002139,2026-05-08 16:19:00,2026-05-10 21:30:50,1,10,Accessibility,CampusWorks Services,1.93,35.46,1,0,628.63,Synthetic demonstration data — not actual University of Sydney results
WO-01376,CASE-017335,2024-09-03 14:21:00,2024-09-04 03:31:54,3,9,Study spaces,Learning Spaces Technical,2.08,8.79,1,1,92.29,Synthetic demonstration data — not actual University of Sydney results
WO-01377,CASE-004635,2025-04-07 17:27:00,2025-04-08 19:42:18,1,8,Teaching room equipment,CampusWorks Services,4.37,17.5,1,0,176.58,Synthetic demonstration data — not actual University of Sydney results
WO-01378,CASE-001701,2026-01-21 11:23:00,2026-01-23 00:39:50,1,9,HVAC and temperature,Metro Building Care,2.61,24.85,1,0,488.74,Synthetic demonstration data — not actual University of Sydney results
WO-01379,CASE-015941,2024-10-16 19:15:00,2024-10-17 16:11:03,1,8,Teaching room equipment,Learning Spaces Technical,3.91,13.96,1,0,113.71,Synthetic demonstration data — not actual University of Sydney results
WO-01380,CASE-015419,2026-03-02 13:11:00,2026-03-04 07:21:03,1,9,Study spaces,Learning Spaces Technical,5.34,28.11,1,0,265.13,Synthetic demonstration data — not actual University of Sydney results
WO-01381,CASE-010521,2026-01-27 10:45:00,2026-01-27 22:33:01,1,9,Cleanliness,Metro Building Care,1.86,7.87,1,0,172.72,Synthetic demonstration data — not actual University of Sydney results
WO-01382,CASE-015863,2026-03-26 19:29:00,2026-03-27 18:35:58,1,9,Study spaces,Learning Spaces Technical,2.74,15.41,1,1,159.76,Synthetic demonstration data — not actual University of Sydney results
WO-01383,CASE-004343,2025-01-08 17:54:00,2025-01-10 22:23:06,2,9,HVAC and temperature,Metro Building Care,6.16,34.99,1,0,289.13,Synthetic demonstration data — not actual University of Sydney results
WO-01384,CASE-002978,2026-01-22 12:52:00,2026-01-23 08:52:48,1,9,Cleanliness,CampusWorks Services,2.96,13.34,1,0,237.8,Synthetic demonstration data — not actual University of Sydney results
WO-01385,CASE-006250,2025-06-10 16:46:00,2025-06-11 13:57:54,3,10,Accessibility,Metro Building Care,4.59,14.13,1,0,78.73,Synthetic demonstration data — not actual University of Sydney results
WO-01386,CASE-007985,2025-07-17 17:27:00,2025-07-20 16:13:31,1,9,Study spaces,Learning Spaces Technical,5.18,47.18,1,0,341.03,Synthetic demonstration data — not actual University of Sydney results
WO-01387,CASE-016381,2025-06-10 11:48:00,2025-06-11 21:17:59,1,9,Security and lighting,Learning Spaces Technical,3.98,22.33,1,0,279.29,Synthetic demonstration data — not actual University of Sydney results
WO-01388,CASE-005446,2025-05-01 14:49:00,2025-05-02 19:33:41,1,9,HVAC and temperature,Learning Spaces Technical,13.98,19.16,1,0,97.91,Synthetic demonstration data — not actual University of Sydney results
WO-01389,CASE-002502,2025-09-07 15:52:00,2025-09-12 09:11:07,1,9,Study spaces,Metro Building Care,7.58,75.55,1,0,531.36,Synthetic demonstration data — not actual University of Sydney results
WO-01390,CASE-000024,2024-12-01 12:48:00,2024-12-02 09:18:11,2,9,HVAC and temperature,Learning Spaces Technical,3.5,13.67,1,0,405.65,Synthetic demonstration data — not actual University of Sydney results
WO-01391,CASE-016879,2026-07-23 10:40:00,2026-08-01 00:53:44,1,9,HVAC and temperature,CampusWorks Services,10.67,137.49,1,0,309.4,Synthetic demonstration data — not actual University of Sydney results
WO-01392,CASE-002959,2026-01-25 15:32:00,2026-01-27 17:53:47,1,9,Study spaces,Metro Building Care,3.13,33.58,0,0,211.79,Synthetic demonstration data — not actual University of Sydney results
WO-01393,CASE-000007,2025-01-16 12:03:00,2025-01-17 20:28:50,1,10,Accessibility,Learning Spaces Technical,8.8,21.62,1,1,360.2,Synthetic demonstration data — not actual University of Sydney results
WO-01394,CASE-016399,2025-03-18 14:44:00,2025-03-19 01:07:29,1,10,Accessibility,Learning Spaces Technical,5.93,6.93,0,0,1409.1,Synthetic demonstration data — not actual University of Sydney results
WO-01395,CASE-003329,2025-02-27 18:16:00,2025-03-01 00:10:14,2,9,Security and lighting,Metro Building Care,3.86,19.94,1,0,95.65,Synthetic demonstration data — not actual University of Sydney results
WO-01396,CASE-006666,2026-07-02 13:53:00,2026-07-03 09:10:41,1,9,Security and lighting,CampusWorks Services,3.41,12.86,1,0,430.76,Synthetic demonstration data — not actual University of Sydney results
WO-01397,CASE-006773,2025-06-16 15:19:00,2025-06-19 09:37:40,1,9,Security and lighting,CampusWorks Services,2.74,44.21,1,0,512.92,Synthetic demonstration data — not actual University of Sydney results
WO-01398,CASE-017271,2025-07-25 17:05:00,2025-07-28 07:05:50,1,9,Cleanliness,Learning Spaces Technical,3.86,41.34,1,0,426.77,Synthetic demonstration data — not actual University of Sydney results
WO-01399,CASE-004702,2024-12-17 16:17:00,2024-12-19 00:53:52,1,9,Security and lighting,Learning Spaces Technical,4.23,21.74,1,0,262.87,Synthetic demonstration data — not actual University of Sydney results
WO-01400,CASE-015858,2026-03-26 11:00:00,2026-03-27 00:48:32,1,9,Cleanliness,CampusWorks Services,4.33,9.21,1,0,107.99,Synthetic demonstration data — not actual University of Sydney results
WO-01401,CASE-001084,2025-10-02 18:32:00,2025-10-04 18:42:58,2,9,Cleanliness,CampusWorks Services,3.78,32.12,1,0,82.83,Synthetic demonstration data — not actual University of Sydney results
WO-01402,CASE-007911,2025-03-13 11:47:00,2025-03-15 16:48:42,1,9,HVAC and temperature,CampusWorks Services,10.64,35.35,1,0,277.68,Synthetic demonstration data — not actual University of Sydney results
WO-01403,CASE-010214,2026-07-17 16:05:00,2026-07-19 09:43:24,1,9,Security and lighting,Learning Spaces Technical,7.8,27.76,1,0,220.33,Synthetic demonstration data — not actual University of Sydney results
WO-01404,CASE-015724,2025-04-11 17:18:00,2025-04-12 18:21:31,1,9,Cleanliness,Metro Building Care,4.54,16.71,1,0,1751.86,Synthetic demonstration data — not actual University of Sydney results
WO-01405,CASE-012027,2025-04-02 15:07:00,2025-04-03 01:48:50,1,9,Cleanliness,Learning Spaces Technical,2.29,7.13,1,0,212.05,Synthetic demonstration data — not actual University of Sydney results
WO-01406,CASE-005902,2026-08-09 14:03:00,2026-08-10 15:41:27,3,9,Cleanliness,CampusWorks Services,2.79,17.09,1,0,256.77,Synthetic demonstration data — not actual University of Sydney results
WO-01407,CASE-012455,2025-02-10 12:39:00,2025-02-15 07:45:55,1,9,Study spaces,Metro Building Care,7.14,76.74,1,1,467.29,Synthetic demonstration data — not actual University of Sydney results
WO-01408,CASE-016647,2025-02-20 11:06:00,2025-02-22 20:59:56,1,9,HVAC and temperature,Learning Spaces Technical,16.34,38.6,1,0,267.5,Synthetic demonstration data — not actual University of Sydney results
WO-01409,CASE-000307,2025-04-17 09:05:00,2025-04-18 15:39:46,1,10,Accessibility,Metro Building Care,4.38,20.39,1,1,417.85,Synthetic demonstration data — not actual University of Sydney results
WO-01410,CASE-017375,2024-09-26 12:51:00,2024-09-29 18:37:00,1,9,HVAC and temperature,Metro Building Care,8.25,51.84,1,0,193.22,Synthetic demonstration data — not actual University of Sydney results
WO-01411,CASE-007359,2025-07-21 16:43:00,2025-07-24 22:12:25,3,10,Accessibility,Metro Building Care,5.24,51.66,1,0,484.82,Synthetic demonstration data — not actual University of Sydney results
WO-01412,CASE-006904,2025-03-27 20:36:00,2025-03-28 14:08:15,1,9,Security and lighting,CampusWorks Services,1.47,11.69,1,0,152.19,Synthetic demonstration data — not actual University of Sydney results
WO-01413,CASE-014412,2025-03-10 11:43:00,2025-03-12 17:24:18,2,9,Cleanliness,Learning Spaces Technical,4.0,35.79,0,0,70.75,Synthetic demonstration data — not actual University of Sydney results
WO-01414,CASE-008128,2025-06-26 12:46:00,2025-06-27 22:19:55,1,9,HVAC and temperature,Metro Building Care,12.26,22.38,0,0,386.35,Synthetic demonstration data — not actual University of Sydney results
WO-01415,CASE-002718,2026-05-19 13:37:00,2026-05-20 07:35:31,2,10,Accessibility,Metro Building Care,10.98,11.98,1,0,138.58,Synthetic demonstration data — not actual University of Sydney results
WO-01416,CASE-006761,2025-02-03 09:01:00,2025-02-04 13:59:45,1,10,Accessibility,Learning Spaces Technical,5.25,19.32,0,0,147.71,Synthetic demonstration data — not actual University of Sydney results
WO-01417,CASE-015914,2026-08-04 08:08:00,2026-08-05 04:03:36,2,8,Teaching room equipment,Learning Spaces Technical,3.72,13.28,1,0,209.49,Synthetic demonstration data — not actual University of Sydney results
WO-01418,CASE-017099,2026-03-16 15:26:00,2026-03-17 08:48:45,1,9,Cleanliness,Metro Building Care,7.47,11.59,1,0,503.09,Synthetic demonstration data — not actual University of Sydney results
WO-01419,CASE-016155,2025-06-08 11:22:00,2025-06-09 11:57:02,1,9,Study spaces,Learning Spaces Technical,12.6,16.39,1,0,178.67,Synthetic demonstration data — not actual University of Sydney results
WO-01420,CASE-012964,2026-07-29 13:45:00,2026-07-30 18:04:21,1,9,HVAC and temperature,Metro Building Care,17.88,18.88,1,0,146.52,Synthetic demonstration data — not actual University of Sydney results
WO-01421,CASE-016362,2026-07-04 11:32:00,2026-07-06 01:34:31,1,9,Cleanliness,Metro Building Care,3.54,25.36,1,0,177.77,Synthetic demonstration data — not actual University of Sydney results
WO-01422,CASE-012602,2025-03-15 19:32:00,2025-03-17 09:11:32,1,9,Study spaces,Learning Spaces Technical,11.57,25.11,1,1,225.59,Synthetic demonstration data — not actual University of Sydney results
WO-01423,CASE-004651,2025-05-13 15:51:00,2025-05-15 01:37:29,1,9,HVAC and temperature,Learning Spaces Technical,17.06,22.52,0,1,461.07,Synthetic demonstration data — not actual University of Sydney results
WO-01424,CASE-006179,2025-07-29 17:09:00,2025-08-03 00:36:22,1,9,Study spaces,Learning Spaces Technical,8.54,68.97,0,0,574.81,Synthetic demonstration data — not actual University of Sydney results
WO-01425,CASE-011482,2026-05-14 11:22:00,2026-05-16 20:28:39,1,8,Teaching room equipment,Metro Building Care,4.42,38.07,1,0,464.49,Synthetic demonstration data — not actual University of Sydney results
WO-01426,CASE-008230,2026-05-07 15:57:00,2026-05-09 10:21:16,1,9,Study spaces,CampusWorks Services,8.58,28.27,1,0,261.13,Synthetic demonstration data — not actual University of Sydney results
WO-01427,CASE-013507,2026-08-07 18:47:00,2026-08-08 22:21:39,1,8,Teaching room equipment,Metro Building Care,6.8,18.39,1,0,371.45,Synthetic demonstration data — not actual University of Sydney results
WO-01428,CASE-009063,2025-04-11 17:08:00,2025-04-13 01:57:23,3,9,Cleanliness,Learning Spaces Technical,3.07,21.88,1,1,400.2,Synthetic demonstration data — not actual University of Sydney results
WO-01429,CASE-001050,2025-02-13 18:53:00,2025-02-15 17:57:16,1,9,Study spaces,CampusWorks Services,8.51,31.38,1,0,167.89,Synthetic demonstration data — not actual University of Sydney results
WO-01430,CASE-015194,2025-02-27 20:26:00,2025-02-28 05:00:37,1,10,Accessibility,CampusWorks Services,3.75,5.72,1,0,223.52,Synthetic demonstration data — not actual University of Sydney results
WO-01431,CASE-017727,2025-08-19 16:46:00,2025-08-21 03:26:46,2,9,HVAC and temperature,Learning Spaces Technical,4.06,23.12,1,0,328.87,Synthetic demonstration data — not actual University of Sydney results
WO-01432,CASE-017754,2025-04-22 15:59:00,2025-04-25 19:33:47,1,9,Cleanliness,CampusWorks Services,3.51,50.39,0,0,305.84,Synthetic demonstration data — not actual University of Sydney results
WO-01433,CASE-008469,2025-02-14 12:36:00,2025-02-15 01:19:22,1,8,Teaching room equipment,CampusWorks Services,3.05,8.48,1,0,676.7,Synthetic demonstration data — not actual University of Sydney results
WO-01434,CASE-016627,2025-03-11 15:46:00,2025-03-12 19:14:58,1,9,Security and lighting,Learning Spaces Technical,1.81,18.32,1,0,252.72,Synthetic demonstration data — not actual University of Sydney results
WO-01435,CASE-012888,2025-10-24 18:26:00,2025-10-27 20:05:06,1,9,HVAC and temperature,Learning Spaces Technical,11.77,49.1,1,0,126.38,Synthetic demonstration data — not actual University of Sydney results
WO-01436,CASE-016425,2024-11-08 16:01:00,2024-11-09 18:20:10,2,9,Study spaces,Metro Building Care,1.97,17.55,1,0,147.65,Synthetic demonstration data — not actual University of Sydney results
WO-01437,CASE-010719,2026-01-20 16:39:00,2026-01-21 13:30:21,1,10,Accessibility,Learning Spaces Technical,3.22,13.9,1,0,192.02,Synthetic demonstration data — not actual University of Sydney results
WO-01438,CASE-003405,2025-08-27 12:24:00,2025-08-28 13:55:24,1,9,Cleanliness,CampusWorks Services,4.76,17.02,1,1,128.3,Synthetic demonstration data — not actual University of Sydney results
WO-01439,CASE-015409,2026-01-14 13:23:00,2026-01-16 14:37:35,3,9,Security and lighting,Metro Building Care,2.89,32.83,1,1,327.08,Synthetic demonstration data — not actual University of Sydney results
WO-01440,CASE-006612,2024-11-01 16:18:00,2024-11-02 13:41:13,1,9,Cleanliness,Learning Spaces Technical,5.12,14.26,1,0,686.76,Synthetic demonstration data — not actual University of Sydney results
WO-01441,CASE-012508,2024-11-01 15:39:00,2024-11-01 23:14:43,1,10,Accessibility,Metro Building Care,2.84,5.06,1,0,802.59,Synthetic demonstration data — not actual University of Sydney results
WO-01442,CASE-007395,2025-11-04 13:04:00,2025-11-12 23:56:29,1,9,HVAC and temperature,Learning Spaces Technical,12.28,135.25,1,0,230.42,Synthetic demonstration data — not actual University of Sydney results
WO-01443,CASE-016857,2025-06-05 19:10:00,2025-06-06 05:01:08,1,10,Accessibility,Metro Building Care,2.55,6.57,1,0,437.17,Synthetic demonstration data — not actual University of Sydney results
WO-01444,CASE-001312,2026-03-12 11:19:00,2026-03-13 06:57:09,1,9,Cleanliness,CampusWorks Services,3.22,13.09,1,0,132.96,Synthetic demonstration data — not actual University of Sydney results
WO-01445,CASE-015222,2025-11-30 15:25:00,2025-12-01 03:29:07,2,9,Study spaces,CampusWorks Services,5.38,8.05,1,0,386.53,Synthetic demonstration data — not actual University of Sydney results
WO-01446,CASE-004972,2025-05-11 18:58:00,2025-05-13 12:42:54,1,9,Study spaces,Learning Spaces Technical,13.5,27.83,1,0,614.53,Synthetic demonstration data — not actual University of Sydney results
WO-01447,CASE-005370,2025-11-14 13:22:00,2025-11-15 09:02:23,1,9,Cleanliness,CampusWorks Services,1.79,13.12,1,0,147.52,Synthetic demonstration data — not actual University of Sydney results
WO-01448,CASE-005553,2026-04-24 10:09:00,2026-04-25 04:12:36,1,9,Security and lighting,Learning Spaces Technical,8.62,12.04,1,0,299.79,Synthetic demonstration data — not actual University of Sydney results
WO-01449,CASE-011967,2026-04-16 09:56:00,2026-04-17 16:43:16,1,9,HVAC and temperature,Metro Building Care,7.19,20.53,1,0,372.6,Synthetic demonstration data — not actual University of Sydney results
WO-01450,CASE-012714,2025-08-31 11:50:00,2025-09-03 03:08:11,1,9,HVAC and temperature,CampusWorks Services,9.13,42.2,1,0,223.67,Synthetic demonstration data — not actual University of Sydney results
WO-01451,CASE-002596,2026-01-28 09:40:00,2026-01-30 12:38:50,2,10,Accessibility,Metro Building Care,1.11,33.99,1,0,856.85,Synthetic demonstration data — not actual University of Sydney results
WO-01452,CASE-012349,2026-05-20 11:36:00,2026-05-21 16:32:59,3,9,Study spaces,Metro Building Care,2.41,19.3,1,0,123.35,Synthetic demonstration data — not actual University of Sydney results
WO-01453,CASE-008231,2026-07-09 12:37:00,2026-07-12 13:47:29,1,9,HVAC and temperature,Learning Spaces Technical,9.46,48.78,1,0,293.58,Synthetic demonstration data — not actual University of Sydney results
WO-01454,CASE-005708,2026-02-13 11:41:00,2026-02-14 15:04:28,1,9,Cleanliness,Learning Spaces Technical,4.77,18.26,1,0,209.71,Synthetic demonstration data — not actual University of Sydney results
WO-01455,CASE-010158,2026-02-22 15:58:00,2026-02-23 17:49:39,1,9,HVAC and temperature,Learning Spaces Technical,6.61,17.24,0,0,530.3,Synthetic demonstration data — not actual University of Sydney results
WO-01456,CASE-009891,2025-05-01 13:09:00,2025-05-04 06:28:09,1,9,Study spaces,Learning Spaces Technical,8.8,43.55,1,0,675.11,Synthetic demonstration data — not actual University of Sydney results
