event_id,case_id,event_datetime,from_status,to_status,team_key,event_type,business_hours_since_previous,synthetic_label
EVT-0055477,CASE-013714,2025-09-16 01:17:04,Submitted,Triaged,9,Status Change,3.08,Synthetic demonstration data — not actual University of Sydney results
EVT-0055478,CASE-013714,2025-09-16 10:16:36,Triaged,Assigned,9,Status Change,8.88,Synthetic demonstration data — not actual University of Sydney results
EVT-0055479,CASE-013714,2025-09-18 03:00:53,Assigned,Cancelled,9,Status Change,35.16,Synthetic demonstration data — not actual University of Sydney results
EVT-0055480,CASE-013715,2025-08-27 19:03:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055481,CASE-013715,2025-08-28 00:25:33,Submitted,Triaged,9,Status Change,3.47,Synthetic demonstration data — not actual University of Sydney results
EVT-0055482,CASE-013715,2025-08-28 04:14:02,Triaged,Assigned,9,Status Change,5.93,Synthetic demonstration data — not actual University of Sydney results
EVT-0055483,CASE-013715,2025-08-28 17:18:03,Assigned,In Progress,9,Status Change,14.36,Synthetic demonstration data — not actual University of Sydney results
EVT-0055484,CASE-013715,2025-08-29 01:57:14,In Progress,Resolved,9,Status Change,19.94,Synthetic demonstration data — not actual University of Sydney results
EVT-0055485,CASE-013716,2025-08-07 15:03:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055486,CASE-013716,2025-08-07 20:33:14,Submitted,Triaged,1,Status Change,3.55,Synthetic demonstration data — not actual University of Sydney results
EVT-0055488,CASE-013716,2025-08-09 09:36:15,Assigned,In Progress,1,Status Change,27.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0055489,CASE-013716,2025-08-10 02:09:11,In Progress,Resolved,1,Status Change,38.13,Synthetic demonstration data — not actual University of Sydney results
EVT-0055490,CASE-013717,2025-03-24 10:05:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055491,CASE-013717,2025-03-24 15:34:31,Submitted,Triaged,10,Status Change,3.54,Synthetic demonstration data — not actual University of Sydney results
EVT-0055492,CASE-013717,2025-03-24 21:22:45,Triaged,Assigned,10,Status Change,7.29,Synthetic demonstration data — not actual University of Sydney results
EVT-0055493,CASE-013717,2025-03-25 16:35:42,Assigned,Resolved,10,Status Change,19.68,Synthetic demonstration data — not actual University of Sydney results
EVT-0055494,CASE-013718,2024-10-23 15:25:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055496,CASE-013718,2024-10-24 17:56:31,Assigned,In Progress,5,Status Change,17.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0055497,CASE-013718,2024-10-25 04:15:27,In Progress,Resolved,5,Status Change,23.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0055498,CASE-013719,2024-10-27 20:57:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055499,CASE-013719,2024-10-27 23:07:33,Submitted,Triaged,4,Status Change,1.4,Synthetic demonstration data — not actual University of Sydney results
EVT-0055500,CASE-013719,2024-10-28 07:06:36,Triaged,Assigned,4,Status Change,6.55,Synthetic demonstration data — not actual University of Sydney results
EVT-0055501,CASE-013719,2024-10-30 16:22:05,Assigned,Resolved,4,Status Change,43.5,Synthetic demonstration data — not actual University of Sydney results
EVT-0055502,CASE-013720,2025-07-10 11:08:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055503,CASE-013720,2025-07-10 16:44:00,Submitted,Triaged,5,Status Change,3.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0055504,CASE-013720,2025-07-13 15:42:03,Triaged,Cancelled,5,Status Change,49.4,Synthetic demonstration data — not actual University of Sydney results
EVT-0055505,CASE-013721,2026-02-26 09:13:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055506,CASE-013721,2026-02-26 14:54:45,Submitted,Assigned,4,Status Change,3.67,Synthetic demonstration data — not actual University of Sydney results
EVT-0055507,CASE-013721,2026-02-27 05:09:33,Assigned,Resolved,4,Status Change,12.87,Synthetic demonstration data — not actual University of Sydney results
EVT-0055508,CASE-013722,2025-06-30 15:41:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055509,CASE-013722,2025-07-01 08:16:31,Submitted,Assigned,3,Status Change,10.7,Synthetic demonstration data — not actual University of Sydney results
EVT-0055510,CASE-013722,2025-07-03 01:40:31,Assigned,Resolved,3,Status Change,37.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0055511,CASE-013723,2025-04-28 14:23:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055512,CASE-013723,2025-04-28 17:46:31,Submitted,Triaged,4,Status Change,2.19,Synthetic demonstration data — not actual University of Sydney results
EVT-0055513,CASE-013723,2025-05-01 15:06:21,Triaged,Resolved,4,Status Change,46.92,Synthetic demonstration data — not actual University of Sydney results
EVT-0055514,CASE-013724,2024-11-03 17:07:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055515,CASE-013724,2024-11-04 01:37:43,Submitted,Assigned,6,Status Change,5.49,Synthetic demonstration data — not actual University of Sydney results
EVT-0055516,CASE-013724,2024-11-06 01:33:23,Assigned,Resolved,6,Status Change,36.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0055517,CASE-013725,2025-11-16 13:30:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055518,CASE-013725,2025-11-16 18:06:11,Submitted,Triaged,2,Status Change,2.97,Synthetic demonstration data — not actual University of Sydney results
EVT-0055519,CASE-013725,2025-11-17 04:19:56,Triaged,Assigned,2,Status Change,9.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0055520,CASE-013725,2025-11-17 15:04:23,Assigned,Resolved,2,Status Change,16.5,Synthetic demonstration data — not actual University of Sydney results
EVT-0055521,CASE-013726,2026-02-22 11:16:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055523,CASE-013726,2026-02-23 04:45:16,Triaged,Assigned,2,Status Change,11.28,Synthetic demonstration data — not actual University of Sydney results
EVT-0055524,CASE-013726,2026-02-24 13:17:59,Assigned,Resolved,2,Status Change,32.28,Synthetic demonstration data — not actual University of Sydney results
EVT-0055525,CASE-013727,2025-11-28 12:08:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055526,CASE-013727,2025-11-28 18:27:12,Submitted,Triaged,1,Status Change,4.08,Synthetic demonstration data — not actual University of Sydney results
EVT-0055527,CASE-013727,2025-11-29 01:44:57,Triaged,Assigned,1,Status Change,8.78,Synthetic demonstration data — not actual University of Sydney results
EVT-0055528,CASE-013727,2025-11-30 04:19:07,Assigned,Resolved,1,Status Change,25.93,Synthetic demonstration data — not actual University of Sydney results
EVT-0055529,CASE-013728,2025-07-24 09:28:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055530,CASE-013728,2025-07-25 01:59:40,Submitted,Assigned,1,Status Change,10.66,Synthetic demonstration data — not actual University of Sydney results
EVT-0055531,CASE-013728,2025-07-28 16:15:42,Assigned,Resolved,1,Status Change,66.32,Synthetic demonstration data — not actual University of Sydney results
EVT-0055532,CASE-013729,2025-10-27 13:04:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055533,CASE-013729,2025-10-27 17:14:38,Submitted,Triaged,8,Status Change,2.69,Synthetic demonstration data — not actual University of Sydney results
EVT-0055534,CASE-013729,2025-10-27 22:19:50,Triaged,Assigned,8,Status Change,5.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0055535,CASE-013729,2025-10-28 12:16:24,Assigned,Resolved,8,Status Change,14.97,Synthetic demonstration data — not actual University of Sydney results
EVT-0055536,CASE-013730,2025-03-11 19:36:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055538,CASE-013730,2025-03-12 09:50:24,Triaged,Assigned,7,Status Change,9.19,Synthetic demonstration data — not actual University of Sydney results
EVT-0055539,CASE-013730,2025-03-12 20:16:19,Assigned,In Progress,7,Status Change,15.92,Synthetic demonstration data — not actual University of Sydney results
EVT-0055540,CASE-013730,2025-03-13 05:51:59,In Progress,Resolved,7,Status Change,22.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0055541,CASE-013731,2025-05-30 16:56:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055542,CASE-013731,2025-05-31 00:04:09,Submitted,Triaged,4,Status Change,4.6,Synthetic demonstration data — not actual University of Sydney results
EVT-0055543,CASE-013731,2025-05-31 21:28:36,Triaged,In Progress,4,Status Change,18.42,Synthetic demonstration data — not actual University of Sydney results
EVT-0055544,CASE-013731,2025-06-01 08:34:37,In Progress,Resolved,4,Status Change,25.58,Synthetic demonstration data — not actual University of Sydney results
EVT-0055545,CASE-013732,2024-09-14 10:27:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055546,CASE-013732,2024-09-14 12:50:02,Submitted,Triaged,2,Status Change,1.54,Synthetic demonstration data — not actual University of Sydney results
EVT-0055547,CASE-013732,2024-09-15 08:45:14,Triaged,Assigned,2,Status Change,14.39,Synthetic demonstration data — not actual University of Sydney results
EVT-0055548,CASE-013732,2024-09-17 00:57:02,Assigned,In Progress,2,Status Change,40.32,Synthetic demonstration data — not actual University of Sydney results
EVT-0055549,CASE-013732,2024-09-18 01:15:23,In Progress,Resolved,2,Status Change,56.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055550,CASE-013733,2025-07-18 10:20:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055551,CASE-013733,2025-07-18 23:37:04,Submitted,Triaged,10,Status Change,8.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0055552,CASE-013733,2025-07-19 16:43:02,Triaged,Assigned,10,Status Change,19.6,Synthetic demonstration data — not actual University of Sydney results
EVT-0055554,CASE-013733,2025-07-21 12:08:13,In Progress,Resolved,10,Status Change,47.62,Synthetic demonstration data — not actual University of Sydney results
EVT-0055555,CASE-013734,2024-12-30 12:07:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055556,CASE-013734,2024-12-30 13:17:04,Submitted,Triaged,2,Status Change,0.75,Synthetic demonstration data — not actual University of Sydney results
EVT-0055557,CASE-013734,2024-12-31 12:55:57,Triaged,Assigned,2,Status Change,16.01,Synthetic demonstration data — not actual University of Sydney results
EVT-0055558,CASE-013734,2024-12-31 23:56:11,Assigned,In Progress,2,Status Change,23.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0055559,CASE-013734,2025-01-01 13:51:59,In Progress,Resolved,2,Status Change,32.1,Synthetic demonstration data — not actual University of Sydney results
EVT-0055560,CASE-013735,2024-11-08 19:39:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055561,CASE-013735,2024-11-08 21:34:12,Submitted,Triaged,2,Status Change,1.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0055562,CASE-013735,2024-11-08 23:32:16,Triaged,Assigned,2,Status Change,2.51,Synthetic demonstration data — not actual University of Sydney results
EVT-0055563,CASE-013735,2024-11-09 08:58:47,Assigned,Resolved,2,Status Change,8.6,Synthetic demonstration data — not actual University of Sydney results
EVT-0055564,CASE-013736,2025-06-13 11:31:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055565,CASE-013736,2025-06-13 17:16:36,Submitted,Triaged,1,Status Change,3.72,Synthetic demonstration data — not actual University of Sydney results
EVT-0055566,CASE-013736,2025-06-14 01:16:36,Triaged,Assigned,1,Status Change,8.88,Synthetic demonstration data — not actual University of Sydney results
EVT-0055567,CASE-013736,2025-06-14 12:56:52,Assigned,In Progress,1,Status Change,16.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0055568,CASE-013736,2025-06-14 22:50:15,In Progress,Resolved,1,Status Change,22.79,Synthetic demonstration data — not actual University of Sydney results
EVT-0055569,CASE-013737,2025-08-12 12:21:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055570,CASE-013737,2025-08-12 15:54:07,Submitted,Triaged,1,Status Change,2.29,Synthetic demonstration data — not actual University of Sydney results
EVT-0055571,CASE-013737,2025-08-12 23:11:52,Triaged,Assigned,1,Status Change,7.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055572,CASE-013737,2025-08-13 17:23:02,Assigned,Resolved,1,Status Change,18.73,Synthetic demonstration data — not actual University of Sydney results
EVT-0055573,CASE-013738,2025-06-27 17:35:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055574,CASE-013738,2025-06-27 23:18:40,Submitted,Triaged,4,Status Change,3.7,Synthetic demonstration data — not actual University of Sydney results
